canonical_smiles,pIC50,set
COc1ccccc1[C@H]1CC(C)(C)CCN1C(=O)Cc1cncc2ccccc12,6.31,Test
C[C@H]1C[C@@H](C(C)(F)F)CCN1C(=O)Cc1cncc2ccccc12,5.14,Test
C[C@H]1CCN(C(=O)Cc2cncc3ccccc23)Cc2ccsc21,5.27,Test
N#CC[C@H]1CCCN(C(=O)Cc2cncc3ccccc23)C1,4.47,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1C1CCC1,4.41,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1c(F)cccc1F,5.17,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1nc2ccccc2o1,4.69,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccc(F)c(Cl)c1,5.23,Test
Cc1cc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)[nH]n1,4.92,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1cc[nH]n1,4.58,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccon1,4.49,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1cccc(F)c1,5.43,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccc(Cl)cc1,5.7,Test
Cc1ccc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)cc1,5.54,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccc(F)cn1,4.55,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccncn1,4.45,Test
O=C(Cc1cncc2ccccc12)N1CCc2scnc2C12CCC2,5.56,Test
Cn1nccc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.63,Test
CC(=O)NC[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.9,Test
Cn1nncc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,3.9,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1ccc(Cl)cc1F,5.22,Test
CC(=O)NC[C@@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.87,Test
Cn1cnnc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.26,Test
O=C(Cc1cncc2ccccc12)N1CCCC[C@H]1c1cscn1,4.19,Test
O=C(Cc1cncc2ccccc12)N1CCC[C@H]2CCCC[C@@H]21,4.84,Test
